A'Lee,F,""
A'isha,F,Arabic
A-Jay,M,
Aad,M,
Aadolf,M,
Aadu,M,Estonian
Aadya,F,
Aaf,F,
Aafje,F,Dutch
Aafke,F,Dutch
Aage,M,Icelandic
Aagje,F,Dutch
Aagot,F,Norwegian
Aalbert,M,Dutch
Aalberta,F,
Aaliyah,F,Arabic
Aalje,M,
Aaltina,F,
Aaltje,F,Dutch
Aalviar,M,
Aamer,M,
Aamina,F,
Aamir,M,
Aamos,M,
Aanand,M,
Aanchal,F,
Aani,M,
Aanund,M,
Aanya,F,
Aapeli,M,Finnish
Aapo,M,Finnish
Aaralyn,F,
Aare,M,
Aarele,M,
Aaricia,F,
Aarne,M,"Finnish,Estonian"
Aarni,M,Finnish
Aarno,M,Finnish
Aaro,M,Finnish
Aaron,M,"English,Dutch"
Aarre,M,Finnish
Aart,M,Dutch
Aarti,F,
Aarto,M,Finnish
Aarón,M,"Spanish,Galician"
Aasa,F,
Aase,F,Danish
Aaslaug,F,
Aasmund,M,
Aasta,F,
Aasulv,M,
Aat,M,Dutch
Aatami,M,Finnish
Aathavan,M,
Aatif,M,
Aatos,M,Finnish
Aatto,M,Finnish
Aatu,M,Finnish
Aava,F,Finnish
Aavo,M,
Ab,M,
Aba,F,
Abagor,M,
Abamon,M,
Abarrane,F,
Abass,M,
Abataly,M,
Abayomi,M,Yoruba
Abaġ,M,Tatar
Abaġa,M,Tatar
Abba,M,Arabic
Abbad,M,
Abbas,M,Arabic
Abbi,F,
Abbondanza,F,
Abbondanzio,M,
Abbondino,M,Italian
Abbott,M,English
Abby,F,English
Abbès,M,
Abd Al-Raqib,M,Arabic
Abd Rabbo,M,Arabic
Abd al-Aziz,M,
Abd al-Uzza,M,Arabic
Abd-Rabbih,M,
Abd-Xams,M,
Abd-Yaghuth,M,
Abd-ad-Dar,M,
Abd-ad-Dayyan,M,
Abd-adh-Dhàhir,M,
Abd-aix-Xafi,M,
Abd-aix-Xahid,M,
Abd-aix-Xakur,M,
Abd-al-Adhim,M,Arabic
Abd-al-Afú,M,
Abd-al-Ala,M,
Abd-al-Alim,M,Arabic
Abd-al-Amir,M,
Abd-al-Badí,M,
Abd-al-Barr,M,
Abd-al-Bassir,M,Arabic
Abd-al-Bàtin,M,
Abd-al-Ghafur,M,
Abd-al-Ghàfir,M,
Abd-al-Hafidh,M,
Abd-al-Hassib,M,
Abd-al-Hàkam,M,
Abd-al-Ilah (name),M,
Abd-al-Jawad,M,
Abd-al-Kaba,M,
Abd-al-Kabir,M,
Abd-al-Khabir,M,
Abd-al-Khal·laq,M,
Abd-al-Madan,M,
Abd-al-Mahdí,M,
Abd-al-Majid,M,
Abd-al-Malik,M,
Abd-al-Matín,M,
Abd-al-Mawla,M,
Abd-al-Mubín,M,
Abd-al-Mughní,M,
Abd-al-Muhsí,M,
Abd-al-Mujib,M,
Abd-al-Mumin,M,
Abd-al-Muqit,M,
Abd-al-Muqàddim,M,
Abd-al-Mussàwir,M,
Abd-al-Mussàïr,M,
Abd-al-Mutaali,M,
Abd-al-Mutakàbbir,M,
Abd-al-Mutí,M,
Abd-al-Muàkkhir,M,
Abd-al-Màjid,M,
Abd-al-Múhsin,M,
Abd-al-Múqtadir,M,
Abd-al-Qadim,M,
Abd-al-Qahhar,M,
Abd-al-Qarib,M,
Abd-al-Qays,M,
Abd-al-Qàbid,M,
Abd-al-Qàdir,M,
Abd-al-Qàhir,M,
Abd-al-Wakil,M,
Abd-al-Wali,M,
Abd-al-Walí,M,
Abd-al-Wassi,M,
Abd-al-Witr,M,
Abd-al-Wàrith,M,
Abd-al-Àhad,M,
Abd-al-Àkhir,M,
Abd-al-Àkram,M,
Abd-al-Àwwal,M,
Abd-an-Nabí,M,
Abd-an-Nassir,M,
Abd-an-Nur,M,
Abd-an-Nàssir,M,
Abd-ar-Rabb,M,
Abd-ar-Rafi,M,
Abd-ar-Rafiq,M,
Abd-ar-Rassul,M,
Abd-ar-Razzaq,M,
Abd-ar-Raüf,M,
Abd-ar-Ridà,M,
Abd-ar-Ràziq,M,
Abd-as-Salam,M,
Abd-as-Salib,M,
Abd-as-Samí,M,
Abd-as-Satir,M,
Abd-as-Subbuh,M,
Abd-as-Sàyyid,M,
Abd-at-Tawwab,M,
Abd-at-Tàyyib,M,
Abd-az-Zahrà,M,
Abda,M,
Abdaikl,M,
Abdalla,M,
Abdallah,M,
Abdalá,M,
Abdarrahman,M,
Abdel,M,
Abdel Fattah,M,Arabic
Abdelaziz,M,Dutch
Abdelbaki,M,
Abdelhafid,M,
Abdelhamid,M,
Abdelilah,M,
Abdeljalil,M,
Abdelkader,M,Dutch
Abdelkarim,M,"Dutch,Arabic"
Abdelkrim,M,
Abdellah,M,
Abdelmalek,M,
Abdenago,M,
Abdennour,M,
Abderrahim,M,
Abderrahmane,M,
Abdeslam,M,
Abdi,M,"Turkish,Arabic"
Abdiel,M,
Abdiele,M,
Abdieso,M,
Abdillahie,M,
Abdirahman,M,
Abdisalaam,M,
Abdisalam,M,
Abdolreza,M,Arabic
Abdon,M,Polish
Abdou,M,
Abdoul,M,
Abdoulatifou,M,
Abdoulay,M,
Abdoulaye,M,
Abdourahamane,M,
Abdul,M,Dutch
Abdul Baqi,M,Arabic
Abdul Ghaffar,M,Arabic
Abdul Ghafoor,M,Arabic
Abdul Hadi,M,Arabic
Abdul Hafeez,M,Arabic
Abdul Haq,M,Arabic
Abdul Jabbar,M,Arabic
Abdul Jalil,M,Arabic
Abdul Mannan,M,Arabic
Abdul Masih,M,
Abdul Matin,M,Arabic
Abdul Nasser,M,Arabic
Abdul Sattar,M,Arabic
Abdul Shakur,M,Arabic
Abdulaziz,M,
Abdulhakim,M,
Abdulhamid,M,Arabic
Abdulkadir,M,
Abdulkarim,M,
Abdulla,M,
Abdullah,M,Dutch
Abdullahi,M,
Abdulrahman,M,
Abdulsalaam,M,
Abdur Rab,M,Arabic
Abdur Rashid,M,Arabic
Abdur Razzaq,M,
Abdurrahman,M,
Abdülkadir,M,
Abe,M,Dutch
Abed,M,
Abeid,M,
Abeille,F,
Abel,M,"Spanish,Dutch,Armenian"
Abela,F,Icelandic
Abelardo,M,
Abele,M,Italian
Abelia,F,
Abelone,F,
Abelyar,M,
Abelárd,M,Hungarian
Abenzio,M,
Abequa,F,
Abercjusz,M,
Aberdeen,F,
Aberius,M,"Latin,Armenian"
Abhay,M,
Abhinav,M,
Abhishek,M,Marathi
Abia,F,
Abibo,M,
Abid,M,
Abida,F,
Abidin,M,Turkish
Abiel,M,
Abiela,F,
Abigail,F,"English,Dutch"
Abigaille,F,Italian
Abigayle,F,English
Abigaëlle,F,French
Abigaïl,F,"French,Dutch"
Abigél,F,Hungarian
Abilene,F,
Abilio,M,
Abimael,M,
Abina,F,
Abinash,M,
Abinaya,F,
Abir,F,
Abiram,M,
Abirami,F,
Abiron,M,
Abisana,F,
Abishana,F,
Abitala,F,
Ablade,M,
Abner,M,
Abnody,M,
Abolfazl,M,
Aboobacker,M,English
Abou,M,
Aboubacar,M,French
Aboud,M,
Abra,F,
Abrah,F,
Abraham,M,"Finnish,Dutch"
Abraham Alberto,M,Spanish
Abrahan,M,Spanish
Abrahão,M,Portuguese
Abram,M,Dutch
Abramo,M,
Abril,F,
Absalom,M,English
Absalon,M,
Absalón,M,
Absolon,M,
Abu,M,
Abu'l Qasim,M,Arabic
Abubakar,M,
Abudemio,M,
Abukar,M,
Abundio,M,
Aby,M,
Abélia,F,
Abílio,M,
Acacio,M,
Acacius,M,
Acario,M,
Accorsa,F,
Accursio,M,
Ace,M,English
Acelin,M,
Aceline,F,
Acepsima,M,
Acfred,M,
Achacja,F,
Achacjusz,M,Polish
Achacy,M,Polish
Achard,M,
Achatius,M,
Achiel,M,
Achille,M,
Achille-Ferdinand,M,
Achilles,M,Polish
Achilli,M,Sicilian
Achim,M,German
Achiropita,F,
Achisch,M,
Achmed,M,
Achraf,M,
Achsah,F,
Acilio,M,
Acillino,M,
Acindino,M,
Acisclo,M,
Acton,M,
Acuzio,M,
Acyuta,M,
Acácio,M,Portuguese
Ad,M,
Ada,F,"Italian,Dutch,Latvian"
Adair,M,
Adalbald,M,
Adalbero,M,
Adalbert,M,
Adalberta,F,
Adalberto,M,Italian
Adalbod,M,
Adaldag,M,
Adalet,M,
Adalfredo,M,Italian
Adalgaria,F,
Adalger,M,
Adalgisa,F,
Adalgiso,M,
Adalgiza,F,
Adalgod,M,
Adalgrim,M,
Adalgunde,F,
Adalhilde,F,
Adaline,F,
Adalmiro,M,
Adalmund,M,
Adalnot,M,
Adalrad,M,
Adalrada,F,
Adalrico,M,
Adalrik,M,
Adalryk,M,
Adalsinde,F,
Adalward,M,
Adalwin,M,
Adalwina,F,
Adam,M,"French,Polish,English,Dutch,Czech"
Adam Richard,M,English
Adama,M,
Adamina,F,
Adamma,F,
Adamnan,M,
Adamo,M,"Esperanto,Italian"
Adams,M,English
Adamus,M,
Adana,F,
Adar,M,
Adara,F,
Adares,M,
Adas,M,
Adaukt,M,
Adaukta,F,
Adauto,M,
Adaś,M,Polish
Adda,M,Welsh
Addamu,M,Sicilian
Addar,M,
Addi,M,Icelandic
Addis,F,
Addula,F,
Addý,F,Icelandic
Ade,M,
Adea,F,
Adebayo,M,
Adel,M,Germanic languages
Adela,F,Arabic
Adelaida,F,
Adelaide,F,English
Adelaine,F,
Adelais,F,
Adelajda,F,Polish
Adelajdo,F,Esperanto
Adelard,M,
Adelardo,M,
Adelbert,M,
Adelchi,M,
Adele,F,"English,Latvian"
Adelelmo,M,
Adelfa,F,
Adelfo,M,
Adelgunde,F,
Adelgundes,F,
Adelheid,F,"German,Dutch"
Adelia,F,
Adelice,F,
Adelin,M,
Adelina,F,
Adelinda,F,
Adelinde,F,
Adeline,F,
Adelio,M,
Adelisa,F,
Adelita,F,
Adella,F,
Adello,M,
Adelmar,M,
Adelmiro,M,Italian
Adelmo,M,
Adelmár,M,Hungarian
Adelphe,M,
Adelrich,M,
Adelīna,F,Latvian
Adem,M,"Turkish,Dutch,Bosnian,Arabic"
Ademar,M,"German,Spanish"
Ademaro,M,Italian
Ademir,M,Portuguese
Aden,M,
Adena,F,
Adeodata,F,
Adeodato,M,
Adeodatus,M,Latin
Aderbal,M,
Aderito,M,
Adesewo,M,
Adesina,F,
Adetokunboh,M,
Adham,M,Arabic
Adhamh,M,
Adhanom,M,
Adhemar,M,
Adhita,F,
Adhémar,M,
Adia,F,
Adib,M,Arabic
Adiba,F,
Adil,M,"Turkish,Dutch"
Adila,F,
Adile,F,Arabic
Adilson,M,
Adine,F,
Adionilla,F,Italian
Adipepe,M,
Adis,M,
Adisa,F,
Aditi,F,
Aditya,M,
Adiuto,M,
Adiutore,M,
Adjei,M,
Adjo,M,
Adjutor,M,
Adlai,M,
Adléta,F,
Adma,F,Portuguese
Admeto,M,
Admilson,M,
Admilton,M,Portuguese
Admir,M,Albanian
Adnan,M,"Turkish,Dutch,Albanian,Arabic"
Adnana,F,
Adolf,M,"Polish,Dutch,Slovene"
Adolf Ludvig,M,Swedish
Adolf Ludwig,M,German
Adolfa,F,
Adolfas,M,Lithuanian
Adolfina,F,German
Adolfine,F,
Adolfo,M,"Italian,Spanish"
Adolph,M,
Adolphe,M,French
Adolphe-Charles,M,French
Adolphe-Marie,M,French
Adolphe-Philippe,M,
Adolpho,M,
Adolphus,M,
Adomas,M,Lithuanian
Adon,M,
Adoncia,F,
Adone,M,
Adonijah,M,
Adoniram,M,
Adonis,M,
Adora,F,
Adoración,F,Spanish
Adorato,M,
Adorján,M,
Adorno,M,Italian
Adra,F,
Adrasto,M,
Adren,M,English
Adria,F,
Adriaan,M,Dutch
Adriaen,M,
Adriana,F,"Italian,Spanish,Dutch,Latvian"
Adriana Fátima,F,Spanish
Adriane,F,
Adrianna,F,Polish
Adrianne,F,
Adriano,M,Italian
Adrians,M,Latvian
Adrianu,M,
Adrianus,M,"Latin,Dutch,Latin,Dutch"
Adriele,M,
Adrien-Aimé,M,
Adrien-Henri,M,French
Adrien-Marie,M,French
Adriena,F,
Adrienn,F,
Adrienne,F,"French,English,Dutch"
Adrija,F,Latvian
Adrijan,M,
Adrijana,F,
Adrià,M,
Adrián,M,
Adriënne,F,
Adroaldo,M,
Adrsta,M,
Adry,F,
Adrían,M,Icelandic
Adríel,M,Icelandic
Adsaya,F,
Adula,F,
Adulphe,M,
Adur,M,Basque
Adurthi,M,
Adwoa,F,
Adysângela,F,
Adán,M,Spanish
Adão,M,
Adèle,F,
Adél,F,
Adéla,F,Czech
Adélard,M,
Adélaïde,F,French
Adéodat,M,
Adésio,M,Portuguese
Adíel,M,Icelandic
Adílio,M,
Adílson,M,
Adólf,M,Icelandic
Adīna,F,Latvian
Aed,M,
Aedan,M,English
Aedin,F,Irish
Aegid,M,
Aegidius,M,Latin
Aela,F,
Aelia,F,
Aelita,F,Latvian
Aelius,M,
Aelred,M,
Aemilia,F,
Aemilian,M,
Aemilius,M,
Aeneas,M,
Aengus,M,
Aenne,F,
Aerdt,M,
Aernout,M,
Aernschd,M,
Aeronwen,F,Welsh
Aeronwy,F,Welsh
Aeshi,M,
Afaf,F,
Afanasij,M,
Afanassi,M,
Afanasy,M,
Afet,F,Turkish
Affonso,M,
Afifa,F,"English,Indonesian"
Afina,F,
Afke,F,Dutch
Afnan,F,
Afolarin,M,
Afonso,F,
Afonso,M,Portuguese
Afra,F,"German,Italian,Polish,English,Dutch"
Afreen,F,
Africa,F,
Afrim,M,
Afro,M,
Afrodite,F,
Afrodyta,F,
Afrodyzja,F,
Afrykan,M,
Afrânio,M,
Afsahne,F,
Afshan,F,
Afshin,M,
Afton,F,
Afzall,M,
Agaath,F,
Agafangel,M,
Agafon,M,
Agafonika,F,
Agamemnon,M,
Agami,M,
Agan,M,
Agapa,F,
Agape,F,
Agapetus,M,Latin
Agapit,M,
Agapita,F,
Agapito,M,"Italian,Spanish"
Agapiusz,M,
Agar,F,
Agash,M,
Agat,M,
Agata,F,
Agate,F,Latvian
Agatha,F,"Spanish,Dutch"
Agathe,F,French
Agathon,M,
Agatino,M,
Agatocle,M,
Agatoclio,M,
Agatodoro,M,
Agaton,M,"Polish,Swedish,Czech"
Agatone,M,Italian
Agatonik,M,
Agatonika,F,
Agavva,M,
Age,M,Dutch
Ageeth,F,
Agenor,M,
Agenore,M,
Ager,M,Basque
Agesander,M,
Agesilao,M,
Aggeusz,M,
Aggrey,M,
Aghasura,M,
Aghvan,M,
Agica,F,
Agija,F,Latvian
Agilulfo,M,
Agim,M,Albanian
Agis,M,
Agita,F,Latvian
Agla,F,Icelandic
Aglaia,F,German
Aglaja,F,
Aglaé,F,
Agnaldo,M,
Agnar,M,"Icelandic,Norwegian"
Agne,F,Latvian
Agne,M,
Agnea,F,Icelandic
Agnello,M,Italian
Agnellus,M,
Agnelo,M,
Agnes,F,Dutch
Agnesa,F,
Agnese,F,"Italian,Latvian"
Agnessa,F,Estonian
Agneta,F,Latvian
Agnete,F,"Swedish,Danish,Norwegian"
Agnetha,F,Swedish
Agnethe,F,"Danish,Norwegian"
Agneya,F,
Agneša,F,Slovak
Agni,F,
Agni,M,
Agnieszka,F,Polish
Agnieta,F,
Agnija,F,"Latvian,Serbian"
Agnis,M,Latvian
Agnès,F,"French,Spanish,Catalan"
Agnė,F,Lithuanian
Ago,M,
Agon,M,Albanian
Agoney,M,Spanish
Agop,M,
Agostina,F,
Agostinho,M,Portuguese
Agostino,M,Italian
Agota,F,Lithuanian
Agra,F,Latvian
Agricol,M,
Agricola,M,
Agripina,F,
Agrippa,M,
Agrippina,F,
Agris,M,Latvian
Agrita,F,Latvian
Agron,M,
Agrykola,M,Polish
Agrypin,M,
Agrypina,F,
Agta,F,
Agu,M,Estonian
Aguinaldo,M,
Agurtzane,F,Basque
Agus,M,
Agusti,M,
Agustin,M,
Agustina,F,
Agustí,M,Catalan
Agustí Maria,M,Catalan
Agustín,M,Spanish
Agáta,F,
Agénor,M,
Agða,F,Icelandic
Ahad,M,
Aharon,M,
Ahasverus,M,
Ahcène,M,
Ahilan,M,
Ahiman,M,
Ahkeem,M,
Ahlert,M,
Ahlheit,F,
Ahmad,M,"French,Dutch,Norwegian,Malay,Indonesian"
Ahmed,M,"Dutch,Ottoman Turkish"
Ahmet,M,"Turkish,Dutch,Albanian"
Ahou,F,
Ahron,M,
Ahti,M,Finnish
Ahto,M,Finnish
Ahu,F,Turkish
Ahu'ra,F,
Ahvo,M,Finnish
AiRI,F,
Aiata,F,
Aibhilín,F,Irish
Aica,F,
Aicha,F,Dutch
Aida,F,Spanish
Aidan,M,
Aidano,M,
Aidas,M,Lithuanian
Aideen,F,
Aiemann,M,
Aiga,F,Latvian
Aigar,M,
Aigars,M,Latvian
Aigeline,F,
Aiguionne,F,French
Aiha,F,
Aija,F,Latvian
Aikaterini,F,Greek
Aila,F,Finnish
Ailbeart,M,
Aileen,F,
Ailen,F,
Aili,F,Finnish
Ailke,F,
Ailo,M,
Ailsa,F,
Ailson,M,
Ailton,M,
Ailwyn,M,
Aimable,M,
Aimar,M,Estonian
Aimee,F,English
Aimeric,M,
Aimerie,F,
Aimery,M,
Aimie,F,
Aimo,M,Finnish
Aimone,M,
Aimé,M,
Aimée,F,"French,Dutch"
Ain,M,Estonian
Ain-Elmar,M,Estonian
Aina,F,Latvian
Ainara,F,
Ainars,M,Latvian
Aindrias,M,
Ainhoa,F,Basque
Aini,F,Finnish
Ainikki,F,Finnish
Ainis,M,Latvian
Aino,F,Finnish
Aino-Kaisa,F,Finnish
Ainoa,F,
Ainsley,M,
Aintzane,F,Basque
Ainés,F,
Ainārs,M,Latvian
Aiora,F,
Aira,F,"Finnish,Latvian"
Airam,M,
Airen,F,
Aires,M,
Airey,M,
Airinė,F,Lithuanian
Airisa,F,Latvian
Airita,F,Latvian
Airton,M,
Aisa,F,
Aischa,F,
Aisha,F,Spanish
Aishath,F,
Aishwarya,F,
Aisling,F,
Aisma,F,Latvian
Aistė,F,Lithuanian
Aisza,F,
Aita,F,
Aital,M,
Aitana,F,
Aitor,M,Basque
Aitziber,M,
Aitzol,M,Basque
Aiva,F,Latvian
Aivar,M,
Aivaras,M,Lithuanian
Aivars,M,Latvian
Aivija,F,Latvian
Aivis,M,Latvian
Aivita,F,Latvian
Aixa,F,Catalan
Aiyana,F,
Aiza,F,
Aizikas,M,
Ajaks,M,
Ajali,M,
Ajan,M,
Ajana,F,
Ajay,M,
Ajda,F,"Slovene,Arabic"
Ajdin,M,
Aji,M,
Ajibola,M,
Ajish,M,
Ajla,F,
Ajmal,M,
Ajoku,M,
Ajoy,M,
Ajshe,F,
Ajtony,M,Hungarian
Ajzyk,M,
Ajándok,M,
Akadia,F,
Akai,M,
Akamaru,M,
Akash,M,
Akay,M,Turkish
Akbar,M,"Persian,Tajik,Uzbek,Arabic"
Akcjusz,M,
Akelei,M,
Akgün,M,Turkish
Akhil,M,
Akhtar,M,
Akif,M,"Turkish,Arabic"
Akijo,M,
Akilles,M,"Finnish,Swedish,Norwegian"
Akim,M,
Akin,M,
Akinkunmi,M,
Akinsola,M,
Akiva,M,
Akkan,M,Turkish
Akkineni,M,
Akky,F,
Akli,M,
Aklilu,M,
Akos,M,
Akpovi,M,
Akram,M,Arabic
Aksa,F,
Aksel,M,
Akseli,M,Finnish
Aksels,M,Latvian
Akshay,M,
Akshaya,F,
Aksinia,F,
Aktürk,M,Turkish
Aku,M,Finnish
Akua,F,
Akvelīna,F,Latvian
Akvilė,F,Lithuanian
Akwasi,M,
Akwesi,M,
Akwilina,F,
Akça,M,Turkish
Akın,M,Turkish
Akşit,M,Turkish
Al,M,English
Al-Hurr,M,
Ala,F,Polish
Ala,M,Arabic
Alaattin,M,
Alacie,F,
Aladar,M,
Aladdin,M,Arabic
Aladin,M,
Aladino,M,
Aladyn,M,
Aladár,M,
Alaia,F,
Alain,M,"French,Dutch"
Alaina,F,English
Alair,M,
Alajos,M,Hungarian
Alamand,M,
Alamanno,M,
Alamelu,F,
Alamoana,M,
Alan,M,"English,Dutch"
Alan Bruce,M,English
Alan Charles,M,English
Alan Eugene,M,English
Alan Jay,M,English
Alan Stewart,M,"English,Afrikaans"
Alan Victor,M,English
Alana,F,
Alanas,M,
Alanda,F,
Alanis,F,
Alanna,F,English
Alano,M,
Alar,M,Estonian
Alara,F,
Alari,M,
Alaric,M,German
Alarico,M,
Alarik,M,"Finnish,Swedish"
Alasdair,M,
Alasi,F,
Alassane,M,
Alastore,M,
Alauddin,M,
Alayna,F,
Alazne,F,Basque
Alaíde,F,
Alba Zoe,F,
Alba Zoriane,F,Spanish
Alban,M,Albanian
Albana,F,Albanian
Albane,F,French
Albanie,F,
Albano,M,"Italian,Spanish"
Albano Dante,M,Spanish
Albany,M,
Albemarle,M,
Alben,M,
Albena,F,
Alberic,M,
Alberich,M,
Alberick,M,
Alberico,M,Italian
Alberigo,M,
Albert,M,"French,Polish,English,Catalan,Dutch,Swedish,Danish,Hungarian,French,Polish,English,Catalan,Dutch,Swedish,Danish,Hungarian"
Albert Alan,M,English
Albert Eduard,M,French
Albert Edward,M,English
Albert Magne,M,Catalan
Albert Victor,M,English
Albert-Auguste,M,French
Alberta,F,Dutch
Albertas,M,Lithuanian
Alberte,F,
Albertet,M,
Albertina,F,multiple languages
Albertine,F,Dutch
Albertino,M,
Alberto,M,"Italian,Spanish,Portuguese"
Alberto Carlos,M,Spanish
Alberto Eduardo,M,Spanish
Alberto José,M,Spanish
Alberto Julio,M,Spanish
Alberts,M,Latvian
Albertus,M,Dutch
Albertīne,F,Latvian
Albian,M,
Albin,M,"Polish,Swedish,Slovene,North Germanic languages"
Albina,F,"Albanian,Slovene"
Albinas,M,Lithuanian
Albinca,F,
Albine,F,
Albini,M,
Albino,M,"Italian,Spanish"
Albiny,M,
Albion,M,
Albiona,F,
Albizzo,M,
Alboino,M,
Albrecht,M,German
Albrekt,M,
Albrycht,M,
Albulena,F,
Albus,M,
Albwin,M,
Albéric,M,
Albéric-Archie,M,
Albérico,M,
Albín,M,
Albína,F,Icelandic
Albīna,F,Latvian
Albīns,M,Latvian
Alceo,M,
Alceu,M,
Alcibíades,M,Spanish
Alcide,M,"French,Italian"
Alcides,M,
Alcime,M,
Alcina,F,
Alcindo,M,
Alcino,M,Portuguese
Alcinoo,M,
Alcione,F,
Alcira,F,
Alcwyn,M,Welsh
Alcée,M,
Alda,F,Latvian
Aldair,M,
Aldana,F,
Aldar,M,Icelandic
Aldebert,M,
Aldegonda,F,Dutch
Aldegunda,F,
Aldemarcos,M,Portuguese
Aldemaro,M,
Alden,M,
Alderico,M,
Aldert,M,Dutch
Aldhelm,M,
Aldi,M,
Aldijana,F,
Aldin,M,
Aldina,F,
Aldis,M,"English,Latvian"
Aldith,F,
Aldmir,M,
Aldný,F,Icelandic
Aldo,M,"Italian,Portuguese"
Aldo-Nsawila,M,
Aldobrando,M,
Aldona,F,"Polish,Latvian,Lithuanian"
Aldonis,M,Latvian
Aldor,M,
Aldous,M,English
Aldric,M,
Aldrich,M,
Aldrin,M,
Aldris,M,Latvian
Alduino,M,
Aldwin,M,
Aldán,M,
Aldée,M,
Aldéric,M,
Aldéric-Joseph,M,
Aldís,F,Icelandic
Alea,F,
Aleah,F,
Aleandro,M,
Aleardo,M,
Alec,M,Dutch
Alecia,F,
Aleck,M,
Alecs,M,
Alecu,M,
Aled,M,Welsh
Aleferna,F,
Alegria,F,
Aleid,F,
Aleida,F,Dutch
Aleidis,F,
Aleijda,F,
Aleix,M,Catalan
Aleixo,M,Portuguese
Alejandra,F,Spanish
Alejandro,M,Spanish
Alejandro Benito,M,Spanish
Alejandro Francisco,M,
Alejandro Javier,M,Spanish
Alejandro Pedro,M,Spanish
Alejna,F,
Alejo,M,Spanish
Alek,M,Polish
Aleks,M,Slovene
Aleksandar,M,"Croatian,Bulgarian,Slovene,Macedonian,Serbian"
Aleksander,M,Slovene
Aleksandr,M,Estonian
Aleksandra,F,"Slovene,Latvian"
Aleksandras,M,Lithuanian
Aleksandre,M,
Aleksandro,M,
Aleksandrs,M,Latvian
Aleksanteri,M,Finnish
Aleksas,M,Lithuanian
Aleksei,M,
Alekseja,F,
Aleksejs,M,Latvian
Aleksejus,M,
Aleksey,M,
Aleksi,M,Finnish
Aleksij,M,
Aleksina,F,
Aleksis,M,Latvian
Aleksja,F,Polish
Alekss,M,Latvian
Aleksy,M,Polish
Alekséi,M,
Alemanno,M,
Alen,M,Slovene
Alena,F,
Alene,F,English
Aleni,M,
Alenka,F,Slovene
Alenn,F,
Alens,M,Latvian
Alenčica,F,
Aleramo,M,
Ales,M,
Alesha,F,
Alesia,F,
Alessandra,F,Italian
Alessandrina,F,
Alessandro,M,Italian
Alessandro Carmelo,M,Italian
Alessia,F,Italian
Alessio,M,
Alessiu,M,
Alet,F,
Aleta,F,
Alethea,F,
Aletta,F,Dutch
Alette,F,Dutch
Alev,F,Turkish
Alexa,F,Icelandic
Alexandar,M,
Alexander,M,"English,Dutch"
Alexandr,M,
Alexandra,F,Dutch
Alexandre,M,"Portuguese,Galician,French"
Alexandre-Félix,M,
Alexandre-Marie,M,French
Alexandres,M,English
Alexandri,M,
Alexandria,F,English
Alexandrine,F,German
Alexandrino,M,
Alexandro,M,
Alexandros,M,Modern Greek
Alexandru,M,Romanian
Alexandría,F,Icelandic
Alexanne,F,
Alexe,F,
Alexei,M,
Alexej,M,
Alexey,M,
Alexia,F,
Alexiane,F,
Alexina,F,
Alexios,M,
Alexis-Marie,M,French
Alexis-Xyste,M,
Alexius,M,
Alexsandra,F,
Alexzandra,F,
Alexía,F,Icelandic
Alexíus,M,Icelandic
Aleyna,F,Turkish
Aleš,M,Slovene
Aleša,F,
Aleška,F,
Alf,M,
Alfa,F,Icelandic
Alfdag,M,
Alfeo,M,"Italian,Spanish"
Alfeu,M,Portuguese
Alfeusz,M,Polish
Alfhild,F,
Alfi,M,
Alfie,M,
Alfiero,M,
Alfio,M,
Alfke,M,
Alfons,M,"Dutch,Latvian"
Alfons Carles,M,Catalan
Alfons Jaume,M,Catalan
Alfonsa,F,
Alfonsas,M,Lithuanian
Alfonse,M,
Alfonsina,F,
Alfonso,M,"Italian,Spanish"
Alfonso José,M,Spanish
Alfonso Tomás,M,Spanish
Alfonz,M,Hungarian
Alfonza,F,
Alfonzin,F,Hungarian
Alford,M,
Alfred,M,"Finnish,English,Dutch"
Alfred-Louis,M,French
Alfred-Odilon,M,
Alfred-Valère,M,
Alfreda,F,Polish
Alfredas,M,Lithuanian
Alfrederick,M,
Alfredo,M,Spanish
Alfreð,M,Icelandic
Alfrich,M,
Alfridas,M,
Alfréd,M,English
Alfréda,M,
Alfrēds,M,Latvian
Alfs,M,Latvian
Alfsol,F,
Alfvar,M,
Alfífa,F,Icelandic
Algar,M,
Algernon,M,English
Algimanta,F,Lithuanian
Algimantas,M,Lithuanian
Algirdas,M,Lithuanian
Algis,M,"Latvian,Lithuanian"
Algot,M,Finnish
Alguer,M,Catalan
Algy,M,
Algė,F,
Alhambra,F,
Ali,F,Turkish
Ali,M,Turkish
Ali Reza,M,Arabic
Alia,F,Arabic
Aliah,F,
Aliaksandr,M,
Alica,F,Slovak
Alican,M,Turkish
Alice,F,"French,Italian,English,Dutch"
Alicia,F,"Spanish,Dutch"
Alicija,F,
Alicja,F,Polish
Alick,M,
Alida,F,Dutch
Alide,F,
Alie,F,Dutch
Aliette,F,
Alieu,M,
Alifonso,M,Aragonese
Alighiero,M,
Aligi,M,
Aliisa,F,Finnish
Alijana,F,
Alike,F,
Aliko,M,
Alim,M,Arabic
Alina,F,"German,Polish,Dutch"
Aline,F,Dutch
Aliocha,M,
Aliou,M,
Alioune,M,
Aliovsat,M,
Alipio,M,
Alipiusz,M,
Aliprando,M,
Alisa,F,
